Wavelength	Sensitivity
1.3201	1.36914e+16
1.3202	1.36951e+16
1.3203	1.36987e+16
1.3204	1.37024e+16
1.3205	1.37062e+16
1.3206	1.37099e+16
1.3207	1.37136e+16
1.3208	1.37174e+16
1.3209	1.37212e+16
1.321	1.37249e+16
1.3211	1.37287e+16
1.3212	1.37325e+16
1.3213	1.37364e+16
1.3214	1.37402e+16
1.3215	1.3744e+16
1.3216	1.37476e+16
1.3217	1.37509e+16
1.3218	1.37541e+16
1.3219	1.37573e+16
1.322	1.37606e+16
1.3221	1.37638e+16
1.3222	1.3767e+16
1.3223	1.37702e+16
1.3224	1.37733e+16
1.3225	1.37765e+16
1.3226	1.37796e+16
1.3227	1.37828e+16
1.3228	1.37859e+16
1.3229	1.3789e+16
1.323	1.37921e+16
1.3231	1.37952e+16
1.3232	1.37983e+16
1.3233	1.38013e+16
1.3234	1.38044e+16
1.3235	1.38074e+16
1.3236	1.38105e+16
1.3237	1.38135e+16
1.3238	1.38165e+16
1.3239	1.38195e+16
1.324	1.38224e+16
1.3241	1.38254e+16
1.3242	1.38284e+16
1.3243	1.38313e+16
1.3244	1.38342e+16
1.3245	1.38371e+16
1.3246	1.384e+16
1.3247	1.38429e+16
1.3248	1.38458e+16
1.3249	1.38487e+16
1.325	1.38515e+16
1.3251	1.38544e+16
1.3252	1.38572e+16
1.3253	1.386e+16
1.3254	1.38628e+16
1.3255	1.38656e+16
1.3256	1.38684e+16
1.3257	1.38712e+16
1.3258	1.38739e+16
1.3259	1.38767e+16
1.326	1.38794e+16
1.3261	1.38821e+16
1.3262	1.38848e+16
1.3263	1.38872e+16
1.3264	1.38895e+16
1.3265	1.38918e+16
1.3266	1.3894e+16
1.3267	1.38962e+16
1.3268	1.38984e+16
1.3269	1.39006e+16
1.327	1.39028e+16
1.3271	1.39049e+16
1.3272	1.3907e+16
1.3273	1.39091e+16
1.3274	1.39111e+16
1.3275	1.39131e+16
1.3276	1.39151e+16
1.3277	1.39171e+16
1.3278	1.3919e+16
1.3279	1.39209e+16
1.328	1.39228e+16
1.3281	1.39246e+16
1.3282	1.39264e+16
1.3283	1.39282e+16
1.3284	1.393e+16
1.3285	1.39317e+16
1.3286	1.39335e+16
1.3287	1.39351e+16
1.3288	1.39368e+16
1.3289	1.39384e+16
1.329	1.394e+16
1.3291	1.39416e+16
1.3292	1.39432e+16
1.3293	1.39447e+16
1.3294	1.39462e+16
1.3295	1.39476e+16
1.3296	1.39491e+16
1.3297	1.39505e+16
1.3298	1.39519e+16
1.3299	1.39532e+16
1.33	1.39546e+16
1.3301	1.39559e+16
1.3302	1.39572e+16
1.3303	1.39584e+16
1.3304	1.39596e+16
1.3305	1.39608e+16
1.3306	1.3962e+16
1.3307	1.39631e+16
1.3308	1.39643e+16
1.3309	1.39655e+16
1.331	1.3967e+16
1.3311	1.39685e+16
1.3312	1.39699e+16
1.3313	1.39714e+16
1.3314	1.39728e+16
1.3315	1.39742e+16
1.3316	1.39757e+16
1.3317	1.39771e+16
1.3318	1.39785e+16
1.3319	1.39798e+16
1.332	1.39812e+16
1.3321	1.39826e+16
1.3322	1.39839e+16
1.3323	1.39853e+16
1.3324	1.39866e+16
1.3325	1.39879e+16
1.3326	1.39892e+16
1.3327	1.39905e+16
1.3328	1.39918e+16
1.3329	1.39931e+16
1.333	1.39944e+16
1.3331	1.39957e+16
1.3332	1.39969e+16
1.3333	1.39981e+16
1.3334	1.39994e+16
1.3335	1.40006e+16
1.3336	1.40018e+16
1.3337	1.4003e+16
1.3338	1.40042e+16
1.3339	1.40054e+16
1.334	1.40066e+16
1.3341	1.40077e+16
1.3342	1.40089e+16
1.3343	1.401e+16
1.3344	1.40111e+16
1.3345	1.40123e+16
1.3346	1.40134e+16
1.3347	1.40145e+16
1.3348	1.40156e+16
1.3349	1.40166e+16
1.335	1.40177e+16
1.3351	1.40188e+16
1.3352	1.40198e+16
1.3353	1.40209e+16
1.3354	1.40219e+16
1.3355	1.40229e+16
1.3356	1.40246e+16
1.3357	1.40263e+16
1.3358	1.40279e+16
1.3359	1.40297e+16
1.336	1.40314e+16
1.3361	1.40331e+16
1.3362	1.40349e+16
1.3363	1.40367e+16
1.3364	1.40385e+16
1.3365	1.40403e+16
1.3366	1.40421e+16
1.3367	1.4044e+16
1.3368	1.40458e+16
1.3369	1.40477e+16
1.337	1.40496e+16
1.3371	1.40515e+16
1.3372	1.40535e+16
1.3373	1.40554e+16
1.3374	1.40574e+16
1.3375	1.40594e+16
1.3376	1.40614e+16
1.3377	1.40634e+16
1.3378	1.40654e+16
1.3379	1.40675e+16
1.338	1.40695e+16
1.3381	1.40716e+16
1.3382	1.40737e+16
1.3383	1.40759e+16
1.3384	1.4078e+16
1.3385	1.40802e+16
1.3386	1.40823e+16
1.3387	1.40845e+16
1.3388	1.40867e+16
1.3389	1.4089e+16
1.339	1.40912e+16
1.3391	1.40935e+16
1.3392	1.40957e+16
1.3393	1.4098e+16
1.3394	1.41004e+16
1.3395	1.41027e+16
1.3396	1.4105e+16
1.3397	1.41074e+16
1.3398	1.41098e+16
1.3399	1.41122e+16
1.34	1.41146e+16
1.3401	1.4117e+16
1.3402	1.41195e+16
1.3403	1.41221e+16
1.3404	1.41247e+16
1.3405	1.41273e+16
1.3406	1.41299e+16
1.3407	1.41326e+16
1.3408	1.41352e+16
1.3409	1.41379e+16
1.341	1.41406e+16
1.3411	1.41434e+16
1.3412	1.41461e+16
1.3413	1.41489e+16
1.3414	1.41517e+16
1.3415	1.41545e+16
1.3416	1.41574e+16
1.3417	1.41602e+16
1.3418	1.41631e+16
1.3419	1.4166e+16
1.342	1.4169e+16
1.3421	1.41719e+16
1.3422	1.41749e+16
1.3423	1.41779e+16
1.3424	1.41809e+16
1.3425	1.41839e+16
1.3426	1.4187e+16
1.3427	1.41901e+16
1.3428	1.41932e+16
1.3429	1.41963e+16
1.343	1.41994e+16
1.3431	1.42026e+16
1.3432	1.42058e+16
1.3433	1.4209e+16
1.3434	1.42122e+16
1.3435	1.42154e+16
1.3436	1.42187e+16
1.3437	1.4222e+16
1.3438	1.42253e+16
1.3439	1.42286e+16
1.344	1.4232e+16
1.3441	1.42354e+16
1.3442	1.42388e+16
1.3443	1.42422e+16
1.3444	1.42456e+16
1.3445	1.42491e+16
1.3446	1.42526e+16
1.3447	1.42561e+16
1.3448	1.42596e+16
1.3449	1.42627e+16
1.345	1.42657e+16
1.3451	1.42688e+16
1.3452	1.42719e+16
1.3453	1.42749e+16
1.3454	1.4278e+16
1.3455	1.42811e+16
1.3456	1.42841e+16
1.3457	1.42872e+16
1.3458	1.42903e+16
1.3459	1.42934e+16
1.346	1.42964e+16
1.3461	1.42995e+16
1.3462	1.43026e+16
1.3463	1.43057e+16
1.3464	1.43088e+16
1.3465	1.43118e+16
1.3466	1.43149e+16
1.3467	1.4318e+16
1.3468	1.43211e+16
1.3469	1.43242e+16
1.347	1.43273e+16
1.3471	1.43304e+16
1.3472	1.43334e+16
1.3473	1.43365e+16
1.3474	1.43396e+16
1.3475	1.43427e+16
1.3476	1.43458e+16
1.3477	1.43489e+16
1.3478	1.4352e+16
1.3479	1.43551e+16
1.348	1.43582e+16
1.3481	1.43613e+16
1.3482	1.43644e+16
1.3483	1.43675e+16
1.3484	1.43706e+16
1.3485	1.43737e+16
1.3486	1.43768e+16
1.3487	1.43799e+16
1.3488	1.4383e+16
1.3489	1.43861e+16
1.349	1.43892e+16
1.3491	1.43923e+16
1.3492	1.43954e+16
1.3493	1.43985e+16
1.3494	1.44017e+16
1.3495	1.44045e+16
1.3496	1.4407e+16
1.3497	1.44095e+16
1.3498	1.44119e+16
1.3499	1.44144e+16
1.35	1.44168e+16
1.3501	1.44192e+16
1.3502	1.44216e+16
1.3503	1.44239e+16
1.3504	1.44262e+16
1.3505	1.44285e+16
1.3506	1.44308e+16
1.3507	1.44331e+16
1.3508	1.44353e+16
1.3509	1.44375e+16
1.351	1.44397e+16
1.3511	1.44418e+16
1.3512	1.44439e+16
1.3513	1.44461e+16
1.3514	1.44481e+16
1.3515	1.44502e+16
1.3516	1.44522e+16
1.3517	1.44543e+16
1.3518	1.44562e+16
1.3519	1.44582e+16
1.352	1.44601e+16
1.3521	1.44621e+16
1.3522	1.4464e+16
1.3523	1.44658e+16
1.3524	1.44677e+16
1.3525	1.44695e+16
1.3526	1.44713e+16
1.3527	1.44731e+16
1.3528	1.44748e+16
1.3529	1.44765e+16
1.353	1.44782e+16
1.3531	1.44799e+16
1.3532	1.44816e+16
1.3533	1.44832e+16
1.3534	1.44848e+16
1.3535	1.44864e+16
1.3536	1.4488e+16
1.3537	1.44895e+16
1.3538	1.4491e+16
1.3539	1.44925e+16
1.354	1.4494e+16
1.3541	1.44954e+16
1.3542	1.44968e+16
1.3543	1.44982e+16
1.3544	1.44995e+16
1.3545	1.45008e+16
1.3546	1.45021e+16
1.3547	1.45033e+16
1.3548	1.45046e+16
1.3549	1.45058e+16
1.355	1.4507e+16
1.3551	1.45081e+16
1.3552	1.45093e+16
1.3553	1.45104e+16
1.3554	1.45115e+16
1.3555	1.45125e+16
1.3556	1.45135e+16
1.3557	1.45146e+16
1.3558	1.45155e+16
1.3559	1.45165e+16
1.356	1.45174e+16
1.3561	1.45183e+16
1.3562	1.45192e+16
1.3563	1.45201e+16
1.3564	1.45209e+16
1.3565	1.45217e+16
1.3566	1.45225e+16
1.3567	1.45233e+16
1.3568	1.4524e+16
1.3569	1.45247e+16
1.357	1.45254e+16
1.3571	1.4526e+16
1.3572	1.45267e+16
1.3573	1.45273e+16
1.3574	1.45278e+16
1.3575	1.45284e+16
1.3576	1.45289e+16
1.3577	1.45294e+16
1.3578	1.45299e+16
1.3579	1.45304e+16
1.358	1.45308e+16
1.3581	1.45312e+16
1.3582	1.45316e+16
1.3583	1.45319e+16
1.3584	1.45322e+16
1.3585	1.45326e+16
1.3586	1.45328e+16
1.3587	1.45331e+16
1.3588	1.45335e+16
1.3589	1.4534e+16
1.359	1.45346e+16
1.3591	1.45351e+16
1.3592	1.45357e+16
1.3593	1.45362e+16
1.3594	1.45367e+16
1.3595	1.45372e+16
1.3596	1.45377e+16
1.3597	1.45382e+16
1.3598	1.45387e+16
1.3599	1.45391e+16
1.36	1.45396e+16
1.3601	1.454e+16
1.3602	1.45404e+16
1.3603	1.45409e+16
1.3604	1.45413e+16
1.3605	1.45417e+16
1.3606	1.45421e+16
1.3607	1.45424e+16
1.3608	1.45428e+16
1.3609	1.45432e+16
1.361	1.45435e+16
1.3611	1.45439e+16
1.3612	1.45442e+16
1.3613	1.45445e+16
1.3614	1.45448e+16
1.3615	1.45451e+16
1.3616	1.45454e+16
1.3617	1.45457e+16
1.3618	1.45459e+16
1.3619	1.45462e+16
1.362	1.45464e+16
1.3621	1.45467e+16
1.3622	1.45469e+16
1.3623	1.45471e+16
1.3624	1.45473e+16
1.3625	1.45475e+16
1.3626	1.45477e+16
1.3627	1.45479e+16
1.3628	1.4548e+16
1.3629	1.45482e+16
1.363	1.45483e+16
1.3631	1.45485e+16
1.3632	1.45486e+16
1.3633	1.45487e+16
1.3634	1.45488e+16
1.3635	1.4549e+16
1.3636	1.45492e+16
1.3637	1.45494e+16
1.3638	1.45496e+16
1.3639	1.45498e+16
1.364	1.455e+16
1.3641	1.45502e+16
1.3642	1.45504e+16
1.3643	1.45505e+16
1.3644	1.45507e+16
1.3645	1.45509e+16
1.3646	1.4551e+16
1.3647	1.45512e+16
1.3648	1.45513e+16
1.3649	1.45515e+16
1.365	1.45516e+16
1.3651	1.45517e+16
1.3652	1.45519e+16
1.3653	1.4552e+16
1.3654	1.45521e+16
1.3655	1.45522e+16
1.3656	1.45523e+16
1.3657	1.45524e+16
1.3658	1.45525e+16
1.3659	1.45526e+16
1.366	1.45527e+16
1.3661	1.45528e+16
1.3662	1.45528e+16
1.3663	1.45529e+16
1.3664	1.4553e+16
1.3665	1.4553e+16
1.3666	1.45531e+16
1.3667	1.45531e+16
1.3668	1.45532e+16
1.3669	1.45532e+16
1.367	1.45532e+16
1.3671	1.45533e+16
1.3672	1.45533e+16
1.3673	1.45533e+16
1.3674	1.45533e+16
1.3675	1.45533e+16
1.3676	1.45533e+16
1.3677	1.45533e+16
1.3678	1.45533e+16
1.3679	1.45533e+16
1.368	1.45533e+16
1.3681	1.45533e+16
1.3682	1.45532e+16
1.3683	1.45532e+16
1.3684	1.45532e+16
1.3685	1.45531e+16
1.3686	1.45531e+16
1.3687	1.4553e+16
1.3688	1.4553e+16
1.3689	1.45529e+16
1.369	1.45528e+16
1.3691	1.45528e+16
1.3692	1.45527e+16
1.3693	1.45526e+16
1.3694	1.45525e+16
1.3695	1.45524e+16
1.3696	1.45523e+16
1.3697	1.45522e+16
1.3698	1.45521e+16
1.3699	1.4552e+16
1.37	1.45519e+16
1.3701	1.45518e+16
1.3702	1.45516e+16
1.3703	1.45515e+16
1.3704	1.45514e+16
1.3705	1.45512e+16
1.3706	1.45511e+16
1.3707	1.45509e+16
1.3708	1.45508e+16
1.3709	1.45506e+16
1.371	1.45504e+16
1.3711	1.45503e+16
1.3712	1.45501e+16
1.3713	1.45499e+16
1.3714	1.45497e+16
1.3715	1.45495e+16
1.3716	1.45493e+16
1.3717	1.45491e+16
1.3718	1.45489e+16
1.3719	1.45487e+16
1.372	1.45485e+16
1.3721	1.45482e+16
1.3722	1.4548e+16
1.3723	1.45478e+16
1.3724	1.45475e+16
1.3725	1.45473e+16
1.3726	1.4547e+16
1.3727	1.45468e+16
1.3728	1.45465e+16
1.3729	1.45462e+16
1.373	1.4546e+16
1.3731	1.45457e+16
1.3732	1.45454e+16
1.3733	1.45451e+16
1.3734	1.45448e+16
1.3735	1.45445e+16
1.3736	1.45442e+16
1.3737	1.45439e+16
1.3738	1.45435e+16
1.3739	1.45432e+16
1.374	1.45429e+16
1.3741	1.45425e+16
1.3742	1.45422e+16
1.3743	1.45418e+16
1.3744	1.45415e+16
1.3745	1.45411e+16
1.3746	1.45408e+16
1.3747	1.45404e+16
1.3748	1.454e+16
1.3749	1.45396e+16
1.375	1.45392e+16
1.3751	1.45388e+16
1.3752	1.45384e+16
1.3753	1.4538e+16
1.3754	1.45376e+16
1.3755	1.45372e+16
1.3756	1.45368e+16
1.3757	1.45364e+16
1.3758	1.45359e+16
1.3759	1.45355e+16
1.376	1.4535e+16
1.3761	1.45346e+16
1.3762	1.45341e+16
1.3763	1.45337e+16
1.3764	1.45332e+16
1.3765	1.45327e+16
1.3766	1.45323e+16
1.3767	1.45318e+16
1.3768	1.45313e+16
1.3769	1.45308e+16
1.377	1.45303e+16
1.3771	1.45298e+16
1.3772	1.45293e+16
1.3773	1.45288e+16
1.3774	1.45284e+16
1.3775	1.45281e+16
1.3776	1.45279e+16
1.3777	1.45276e+16
1.3778	1.45274e+16
1.3779	1.45272e+16
1.378	1.45269e+16
1.3781	1.45267e+16
1.3782	1.45265e+16
1.3783	1.45263e+16
1.3784	1.45261e+16
1.3785	1.45259e+16
1.3786	1.45257e+16
1.3787	1.45255e+16
1.3788	1.45253e+16
1.3789	1.45252e+16
1.379	1.4525e+16
1.3791	1.45248e+16
1.3792	1.45247e+16
1.3793	1.45245e+16
1.3794	1.45244e+16
1.3795	1.45242e+16
1.3796	1.45241e+16
1.3797	1.4524e+16
1.3798	1.45239e+16
1.3799	1.45237e+16
1.38	1.45236e+16
1.3801	1.45235e+16
1.3802	1.45234e+16
1.3803	1.45233e+16
1.3804	1.45232e+16
1.3805	1.45232e+16
1.3806	1.45231e+16
1.3807	1.4523e+16
1.3808	1.45229e+16
1.3809	1.45229e+16
1.381	1.45228e+16
1.3811	1.45228e+16
1.3812	1.45227e+16
1.3813	1.45227e+16
1.3814	1.45227e+16
1.3815	1.45226e+16
1.3816	1.45226e+16
1.3817	1.45226e+16
1.3818	1.45226e+16
1.3819	1.45226e+16
1.382	1.45226e+16
1.3821	1.45228e+16
1.3822	1.45231e+16
1.3823	1.45234e+16
1.3824	1.45237e+16
1.3825	1.4524e+16
1.3826	1.45244e+16
1.3827	1.45247e+16
1.3828	1.45251e+16
1.3829	1.45255e+16
1.383	1.45258e+16
1.3831	1.45263e+16
1.3832	1.45267e+16
1.3833	1.45271e+16
1.3834	1.45276e+16
1.3835	1.45281e+16
1.3836	1.45286e+16
1.3837	1.45291e+16
1.3838	1.45296e+16
1.3839	1.45301e+16
1.384	1.45307e+16
1.3841	1.45313e+16
1.3842	1.45319e+16
1.3843	1.45325e+16
1.3844	1.45331e+16
1.3845	1.45337e+16
1.3846	1.45344e+16
1.3847	1.45351e+16
1.3848	1.45357e+16
1.3849	1.45364e+16
1.385	1.45372e+16
1.3851	1.45379e+16
1.3852	1.45387e+16
1.3853	1.45394e+16
1.3854	1.45402e+16
1.3855	1.4541e+16
1.3856	1.45418e+16
1.3857	1.45426e+16
1.3858	1.45435e+16
1.3859	1.45444e+16
1.386	1.45452e+16
1.3861	1.45461e+16
1.3862	1.4547e+16
1.3863	1.4548e+16
1.3864	1.45489e+16
1.3865	1.45499e+16
1.3866	1.45508e+16
1.3867	1.45518e+16
1.3868	1.45528e+16
1.3869	1.45538e+16
1.387	1.45548e+16
1.3871	1.45558e+16
1.3872	1.45568e+16
1.3873	1.45578e+16
1.3874	1.45589e+16
1.3875	1.456e+16
1.3876	1.4561e+16
1.3877	1.45621e+16
1.3878	1.45633e+16
1.3879	1.45644e+16
1.388	1.45655e+16
1.3881	1.45667e+16
1.3882	1.45679e+16
1.3883	1.4569e+16
1.3884	1.45702e+16
1.3885	1.45715e+16
1.3886	1.45727e+16
1.3887	1.45739e+16
1.3888	1.45752e+16
1.3889	1.45765e+16
1.389	1.45777e+16
1.3891	1.4579e+16
1.3892	1.45804e+16
1.3893	1.45817e+16
1.3894	1.4583e+16
1.3895	1.45844e+16
1.3896	1.45858e+16
1.3897	1.45872e+16
1.3898	1.45886e+16
1.3899	1.459e+16
1.39	1.45914e+16
1.3901	1.45929e+16
1.3902	1.45943e+16
1.3903	1.45958e+16
1.3904	1.45973e+16
1.3905	1.45988e+16
1.3906	1.46003e+16
1.3907	1.46018e+16
1.3908	1.46034e+16
1.3909	1.46049e+16
1.391	1.46065e+16
1.3911	1.46081e+16
1.3912	1.46097e+16
1.3913	1.46113e+16
1.3914	1.46128e+16
1.3915	1.46142e+16
1.3916	1.46156e+16
1.3917	1.46171e+16
1.3918	1.46185e+16
1.3919	1.462e+16
1.392	1.46215e+16
1.3921	1.4623e+16
1.3922	1.46244e+16
1.3923	1.46259e+16
1.3924	1.46274e+16
1.3925	1.46289e+16
1.3926	1.46304e+16
1.3927	1.46319e+16
1.3928	1.46334e+16
1.3929	1.4635e+16
1.393	1.46365e+16
1.3931	1.4638e+16
1.3932	1.46396e+16
1.3933	1.46411e+16
1.3934	1.46427e+16
1.3935	1.46442e+16
1.3936	1.46458e+16
1.3937	1.46473e+16
1.3938	1.46489e+16
1.3939	1.46505e+16
1.394	1.46521e+16
1.3941	1.46537e+16
1.3942	1.46553e+16
1.3943	1.46569e+16
1.3944	1.46585e+16
1.3945	1.46601e+16
1.3946	1.46617e+16
1.3947	1.46634e+16
1.3948	1.4665e+16
1.3949	1.46666e+16
1.395	1.46683e+16
1.3951	1.46699e+16
1.3952	1.46716e+16
1.3953	1.46733e+16
1.3954	1.46749e+16
1.3955	1.46766e+16
1.3956	1.46783e+16
1.3957	1.468e+16
1.3958	1.46817e+16
1.3959	1.46834e+16
1.396	1.46852e+16
1.3961	1.46871e+16
1.3962	1.46891e+16
1.3963	1.46911e+16
1.3964	1.46931e+16
1.3965	1.46951e+16
1.3966	1.46971e+16
1.3967	1.46992e+16
1.3968	1.47012e+16
1.3969	1.47033e+16
1.397	1.47054e+16
1.3971	1.47075e+16
1.3972	1.47096e+16
1.3973	1.47117e+16
1.3974	1.47139e+16
1.3975	1.47161e+16
1.3976	1.47182e+16
1.3977	1.47204e+16
1.3978	1.47227e+16
1.3979	1.47249e+16
1.398	1.47271e+16
1.3981	1.47294e+16
1.3982	1.47317e+16
1.3983	1.4734e+16
1.3984	1.47363e+16
1.3985	1.47386e+16
1.3986	1.47409e+16
1.3987	1.47433e+16
1.3988	1.47457e+16
1.3989	1.4748e+16
1.399	1.47504e+16
1.3991	1.47529e+16
1.3992	1.47553e+16
1.3993	1.47577e+16
1.3994	1.47602e+16
1.3995	1.47627e+16
1.3996	1.47652e+16
1.3997	1.47677e+16
1.3998	1.47702e+16
1.3999	1.47728e+16
1.4	1.47753e+16
1.4001	1.47779e+16
1.4002	1.47805e+16
1.4003	1.47831e+16
1.4004	1.47857e+16
1.4005	1.47883e+16
1.4006	1.4791e+16
1.4007	1.47938e+16
1.4008	1.47965e+16
1.4009	1.47993e+16
1.401	1.48022e+16
1.4011	1.4805e+16
1.4012	1.48079e+16
1.4013	1.48108e+16
1.4014	1.48137e+16
1.4015	1.48166e+16
1.4016	1.48195e+16
1.4017	1.48225e+16
1.4018	1.48255e+16
1.4019	1.48285e+16
1.402	1.48315e+16
1.4021	1.48345e+16
1.4022	1.48376e+16
1.4023	1.48407e+16
1.4024	1.48438e+16
1.4025	1.48469e+16
1.4026	1.485e+16
1.4027	1.48532e+16
1.4028	1.48564e+16
1.4029	1.48596e+16
1.403	1.48628e+16
1.4031	1.4866e+16
1.4032	1.48693e+16
1.4033	1.48726e+16
1.4034	1.48759e+16
1.4035	1.48792e+16
1.4036	1.48825e+16
1.4037	1.48859e+16
1.4038	1.48893e+16
1.4039	1.48927e+16
1.404	1.48961e+16
1.4041	1.48995e+16
1.4042	1.4903e+16
1.4043	1.49064e+16
1.4044	1.49099e+16
1.4045	1.49135e+16
1.4046	1.4917e+16
1.4047	1.49205e+16
1.4048	1.49241e+16
1.4049	1.49277e+16
1.405	1.49313e+16
1.4051	1.4935e+16
1.4052	1.49386e+16
1.4053	1.49421e+16
1.4054	1.49454e+16
1.4055	1.49487e+16
1.4056	1.4952e+16
1.4057	1.49553e+16
1.4058	1.49587e+16
1.4059	1.4962e+16
1.406	1.49653e+16
1.4061	1.49686e+16
1.4062	1.4972e+16
1.4063	1.49753e+16
1.4064	1.49786e+16
1.4065	1.4982e+16
1.4066	1.49853e+16
1.4067	1.49887e+16
1.4068	1.4992e+16
1.4069	1.49954e+16
1.407	1.49988e+16
1.4071	1.50021e+16
1.4072	1.50055e+16
1.4073	1.50089e+16
1.4074	1.50123e+16
1.4075	1.50156e+16
1.4076	1.5019e+16
1.4077	1.50224e+16
1.4078	1.50258e+16
1.4079	1.50292e+16
1.408	1.50326e+16
1.4081	1.5036e+16
1.4082	1.50394e+16
1.4083	1.50428e+16
1.4084	1.50462e+16
1.4085	1.50496e+16
1.4086	1.50531e+16
1.4087	1.50565e+16
1.4088	1.50599e+16
1.4089	1.50634e+16
1.409	1.50668e+16
1.4091	1.50702e+16
1.4092	1.50737e+16
1.4093	1.50771e+16
1.4094	1.50806e+16
1.4095	1.5084e+16
1.4096	1.50875e+16
1.4097	1.5091e+16
1.4098	1.50944e+16
1.4099	1.50979e+16
1.41	1.51007e+16
1.4101	1.51034e+16
1.4102	1.51061e+16
1.4103	1.51088e+16
1.4104	1.51115e+16
1.4105	1.51141e+16
1.4106	1.51167e+16
1.4107	1.51193e+16
1.4108	1.51218e+16
1.4109	1.51244e+16
1.411	1.51269e+16
1.4111	1.51294e+16
1.4112	1.51318e+16
1.4113	1.51343e+16
1.4114	1.51367e+16
1.4115	1.5139e+16
1.4116	1.51414e+16
1.4117	1.51437e+16
1.4118	1.5146e+16
1.4119	1.51483e+16
1.412	1.51505e+16
1.4121	1.51527e+16
1.4122	1.51549e+16
1.4123	1.51571e+16
1.4124	1.51592e+16
1.4125	1.51614e+16
1.4126	1.51635e+16
1.4127	1.51655e+16
1.4128	1.51676e+16
1.4129	1.51696e+16
1.413	1.51715e+16
1.4131	1.51735e+16
1.4132	1.51754e+16
1.4133	1.51773e+16
1.4134	1.51792e+16
1.4135	1.51811e+16
1.4136	1.51829e+16
1.4137	1.51847e+16
1.4138	1.51865e+16
1.4139	1.51882e+16
1.414	1.519e+16
1.4141	1.51917e+16
1.4142	1.51933e+16
1.4143	1.5195e+16
1.4144	1.51966e+16
1.4145	1.51982e+16
1.4146	1.51998e+16
1.4147	1.52014e+16
1.4148	1.52029e+16
1.4149	1.52044e+16
1.415	1.52059e+16
1.4151	1.52074e+16
1.4152	1.52088e+16
1.4153	1.52102e+16
1.4154	1.52116e+16
1.4155	1.5213e+16
1.4156	1.52143e+16
1.4157	1.52156e+16
1.4158	1.52169e+16
1.4159	1.52182e+16
1.416	1.52194e+16
1.4161	1.52206e+16
1.4162	1.52218e+16
1.4163	1.5223e+16
1.4164	1.52241e+16
1.4165	1.52252e+16
1.4166	1.52263e+16
1.4167	1.52274e+16
1.4168	1.52284e+16
1.4169	1.52295e+16
1.417	1.52304e+16
1.4171	1.52314e+16
1.4172	1.52323e+16
1.4173	1.52333e+16
1.4174	1.52341e+16
1.4175	1.5235e+16
1.4176	1.52358e+16
1.4177	1.52367e+16
1.4178	1.52374e+16
1.4179	1.52382e+16
1.418	1.52389e+16
1.4181	1.52397e+16
1.4182	1.52403e+16
1.4183	1.5241e+16
1.4184	1.52416e+16
1.4185	1.52423e+16
1.4186	1.52429e+16
1.4187	1.52434e+16
1.4188	1.52439e+16
1.4189	1.52445e+16
1.419	1.52449e+16
1.4191	1.52454e+16
1.4192	1.52458e+16
1.4193	1.52471e+16
1.4194	1.52484e+16
1.4195	1.52497e+16
1.4196	1.5251e+16
1.4197	1.52523e+16
1.4198	1.52536e+16
1.4199	1.5255e+16
1.42	1.52563e+16
1.4201	1.52577e+16
1.4202	1.5259e+16
1.4203	1.52604e+16
1.4204	1.52618e+16
1.4205	1.52632e+16
1.4206	1.52646e+16
1.4207	1.5266e+16
1.4208	1.52674e+16
1.4209	1.52689e+16
1.421	1.52703e+16
1.4211	1.52718e+16
1.4212	1.52733e+16
1.4213	1.52748e+16
1.4214	1.52763e+16
1.4215	1.52778e+16
1.4216	1.52793e+16
1.4217	1.52808e+16
1.4218	1.52824e+16
1.4219	1.52839e+16
1.422	1.52855e+16
1.4221	1.52871e+16
1.4222	1.52886e+16
1.4223	1.52902e+16
1.4224	1.52918e+16
1.4225	1.52935e+16
1.4226	1.52951e+16
1.4227	1.52967e+16
1.4228	1.52984e+16
1.4229	1.53001e+16
1.423	1.53017e+16
1.4231	1.53034e+16
1.4232	1.53051e+16
1.4233	1.53068e+16
1.4234	1.53085e+16
1.4235	1.53103e+16
1.4236	1.5312e+16
1.4237	1.53137e+16
1.4238	1.53155e+16
1.4239	1.53175e+16
1.424	1.53197e+16
1.4241	1.53219e+16
1.4242	1.53241e+16
1.4243	1.53264e+16
1.4244	1.53287e+16
1.4245	1.53311e+16
1.4246	1.53334e+16
1.4247	1.53358e+16
1.4248	1.53383e+16
1.4249	1.53407e+16
1.425	1.53432e+16
1.4251	1.53457e+16
1.4252	1.53482e+16
1.4253	1.53508e+16
1.4254	1.53534e+16
1.4255	1.5356e+16
1.4256	1.53586e+16
1.4257	1.53613e+16
1.4258	1.5364e+16
1.4259	1.53667e+16
1.426	1.53695e+16
1.4261	1.53723e+16
1.4262	1.53751e+16
1.4263	1.53779e+16
1.4264	1.53808e+16
1.4265	1.53837e+16
1.4266	1.53866e+16
1.4267	1.53896e+16
1.4268	1.53926e+16
1.4269	1.53956e+16
1.427	1.53986e+16
1.4271	1.54017e+16
1.4272	1.54048e+16
1.4273	1.54079e+16
1.4274	1.5411e+16
1.4275	1.54142e+16
1.4276	1.54174e+16
1.4277	1.54207e+16
1.4278	1.54239e+16
1.4279	1.54272e+16
1.428	1.54305e+16
1.4281	1.54339e+16
1.4282	1.54372e+16
1.4283	1.54406e+16
1.4284	1.54441e+16
1.4285	1.54475e+16
